10.30	1	1	255	31.15	-0.00	0.00	
10.40	1	1	255	31.15	0.03	0.01	
10.50	1	1	255	31.12	0.02	0.02	
10.60	1	1	255	31.12	0.02	0.02	
10.70	1	1	255	31.12	0.01	0.02	
10.81	1	1	255	31.15	0.02	0.01	
10.91	1	1	255	31.12	0.01	0.01	
11.01	1	1	255	31.15	0.01	0.01	
11.11	1	1	255	31.15	0.01	0.01	
11.21	1	1	255	31.15	0.01	0.01	
11.31	1	1	255	31.12	0.01	0.01	
11.42	1	1	255	31.15	0.03	0.02	
11.52	1	1	255	31.15	0.03	0.02	
11.62	1	1	255	31.12	0.00	0.02	
11.72	1	1	255	31.15	-0.00	0.02	
11.82	1	1	255	31.15	0.01	0.02	
11.93	1	1	255	31.15	0.00	0.01	
12.03	1	1	255	31.15	0.01	0.00	
12.13	1	1	255	31.19	0.03	0.00	
12.23	1	1	255	31.15	0.04	0.00	
12.33	1	1	255	31.15	0.02	0.00	
12.43	1	1	255	31.15	0.02	0.00	
12.54	1	1	255	31.15	0.02	0.01	
12.64	1	1	255	31.12	-0.02	0.00	
12.74	1	1	255	31.15	-0.02	-0.01	
12.84	1	1	255	31.19	-0.00	-0.01	
12.94	1	1	255	31.15	-0.01	-0.01	
13.05	1	1	255	31.15	-0.01	-0.01	
13.15	1	1	255	31.15	0.01	-0.01	
13.25	1	1	255	31.15	0.01	-0.01	
13.35	1	1	255	31.22	0.04	-0.01	
13.45	1	1	255	31.15	0.04	0.00	
13.55	1	1	255	31.19	0.05	0.01	
13.66	1	1	255	31.15	0.01	0.01	
13.76	1	1	255	31.15	-0.00	0.00	
13.86	1	1	255	31.15	0.00	0.00	
13.96	1	1	255	31.19	0.01	-0.00	
14.06	1	1	255	31.19	0.01	-0.00	
14.17	1	1	255	31.15	-0.01	-0.00	
14.27	1	1	255	31.19	-0.01	-0.00	
14.37	1	1	255	31.19	0.03	0.00	
14.47	1	1	255	31.15	0.01	0.01	
14.57	1	1	255	31.19	0.03	0.01	
14.67	1	1	255	31.19	0.02	0.01	
14.78	1	1	255	31.19	0.02	0.00	
14.88	1	1	255	31.22	0.03	0.00	
14.98	1	1	255	31.22	0.05	0.01	
15.08	1	1	255	31.19	0.05	0.01	
15.18	1	1	255	31.22	0.04	0.01	
15.28	1	1	255	31.19	0.04	0.01	
15.39	1	1	255	31.22	0.05	0.02	
15.49	1	1	255	31.22	0.03	0.02	
15.59	1	1	255	31.25	0.05	0.03	
15.69	1	1	255	31.25	0.05	0.03	
15.80	1	1	255	31.22	0.04	0.03	
15.90	1	1	255	31.22	0.04	0.03	
16.00	1	1	255	31.25	0.05	0.03	
16.10	1	1	255	31.22	0.03	0.02	
16.20	1	1	255	31.25	0.04	0.02	
16.30	1	1	255	31.25	0.02	0.01	
16.40	1	1	255	31.25	0.02	0.01	
16.51	1	1	255	31.25	0.01	-0.00	
16.61	1	1	255	31.25	0.03	-0.00	
16.71	1	1	255	31.25	0.04	-0.01	
16.81	1	1	255	31.29	0.05	-0.01	
16.91	1	1	255	31.25	0.03	-0.01	
17.01	1	1	255	31.29	0.05	-0.01	
17.12	1	1	255	31.29	0.04	-0.00	
17.22	1	1	255	31.29	0.04	-0.00	
17.32	1	1	255	31.29	0.05	-0.00	
17.42	1	1	255	31.29	0.04	0.00	
17.52	1	1	255	31.29	0.04	0.00	
17.63	1	1	255	31.32	0.05	0.00	
17.73	1	1	255	31.32	0.05	0.01	
17.83	1	1	255	31.32	0.06	0.01	
17.93	1	1	255	31.32	0.05	0.01	
18.03	1	1	255	31.32	0.05	0.02	
18.14	1	1	255	31.32	0.05	0.01	
18.24	1	1	255	31.32	0.04	0.02	
18.34	1	1	255	31.36	0.05	0.01	
18.44	1	1	255	31.36	0.05	0.01	
18.54	1	1	255	31.36	0.04	0.01	
18.64	1	1	255	31.32	0.03	0.00	
18.75	1	1	255	31.36	0.04	0.00	
18.85	1	1	255	31.36	0.04	-0.00	
18.95	1	1	255	31.36	0.04	-0.00	
19.05	1	1	255	31.39	0.05	-0.00	
19.15	1	1	255	31.39	0.05	-0.00	
19.26	1	1	255	31.39	0.05	-0.00	
19.36	1	1	255	31.39	0.06	-0.00	
19.46	1	1	255	31.39	0.06	0.00	
19.56	1	1	255	31.39	0.07	0.00	
19.66	1	1	255	31.42	0.06	0.01	
19.76	1	1	255	31.42	0.06	0.01	
19.87	1	1	255	31.39	0.04	0.01	
19.97	1	1	255	31.42	0.03	0.01	
20.07	1	1	255	31.46	0.06	0.01	
20.17	1	1	255	31.46	0.07	0.01	
20.27	1	1	255	31.46	0.08	0.01	
20.38	1	1	255	31.42	0.06	0.02	
20.48	1	1	255	31.46	0.06	0.02	
20.58	1	1	255	31.46	0.05	0.01	
20.68	1	1	255	31.49	0.07	0.01	
20.78	1	1	255	31.46	0.06	0.01	
20.88	1	1	255	31.49	0.05	0.01	
20.99	1	1	255	31.49	0.04	0.00	
21.09	1	1	255	31.49	0.05	-0.00	
21.19	1	1	255	31.52	0.08	0.00	
21.29	1	1	255	31.52	0.09	0.00	
21.39	1	1	255	31.52	0.08	0.01	
21.50	1	1	255	31.56	0.09	0.01	
21.60	1	1	255	31.52	0.08	0.01	
21.70	1	1	255	31.56	0.09	0.02	
21.80	1	1	255	31.56	0.08	0.02	
21.90	1	1	255	31.59	0.09	0.02	
22.00	1	1	255	31.59	0.10	0.02	
22.11	1	1	255	31.59	0.09	0.02	
22.21	1	1	255	31.63	0.11	0.02	
22.31	1	1	255	31.63	0.11	0.03	
22.41	1	1	255	31.63	0.10	0.03	
22.51	1	1	255	31.63	0.11	0.03	
22.62	1	1	255	31.63	0.08	0.03	
22.72	1	1	255	31.66	0.08	0.02	
22.82	1	1	255	31.66	0.07	0.02	
22.92	1	1	255	31.66	0.07	0.01	
23.02	1	1	255	31.66	0.07	0.00	
23.12	1	1	255	31.69	0.07	-0.01	
23.23	1	1	255	31.69	0.08	-0.01	
23.33	1	1	255	31.69	0.08	-0.01	
23.43	1	1	255	31.73	0.10	-0.01	
23.53	1	1	255	31.76	0.12	-0.00	
23.63	1	1	255	31.76	0.12	0.00	
23.74	1	1	255	31.76	0.13	0.01	
23.84	1	1	255	31.80	0.15	0.01	
23.94	1	1	255	31.76	0.13	0.02	
24.04	1	1	255	31.76	0.10	0.02	
24.14	1	1	255	31.80	0.10	0.01	
24.25	1	1	255	31.80	0.08	0.01	
24.35	1	1	255	31.80	0.06	0.01	
24.45	1	1	255	31.83	0.06	0.01	
24.55	1	1	255	31.83	0.07	0.01	
24.65	1	1	255	31.86	0.09	0.00	
24.75	1	1	255	31.83	0.09	0.00	
24.85	1	1	255	31.86	0.11	0.00	
24.96	1	1	255	31.90	0.12	0.00	
25.06	1	1	255	31.90	0.12	0.00	
25.16	1	1	255	31.90	0.12	-0.00	
25.26	1	1	255	31.90	0.11	-0.00	
25.36	1	1	255	31.90	0.09	-0.01	
25.47	1	1	255	31.93	0.09	-0.01	
25.57	1	1	255	31.93	0.09	-0.01	
25.67	1	1	255	31.97	0.11	-0.01	
25.77	1	1	255	31.97	0.10	-0.00	
25.87	1	1	255	32.00	0.11	0.01	
25.97	1	1	255	32.00	0.13	0.02	
26.08	1	1	255	31.97	0.12	0.02	
26.18	1	1	255	32.03	0.13	0.02	
26.28	1	1	255	32.00	0.11	0.02	
26.38	1	1	255	32.03	0.10	0.02	
26.48	1	1	255	32.07	0.11	0.01	
26.59	1	1	255	32.07	0.11	0.01	
26.69	1	1	255	32.07	0.11	0.01	
26.79	1	1	255	32.10	0.12	0.00	
26.89	1	1	255	32.14	0.15	0.01	
26.99	1	1	255	32.14	0.17	0.02	
27.10	1	1	255	32.14	0.15	0.02	
27.20	1	1	255	32.17	0.17	0.03	
27.30	1	1	255	32.17	0.15	0.03	
27.40	1	1	255	32.20	0.15	0.03	
27.50	1	1	255	32.17	0.14	0.03	
27.60	1	1	255	32.20	0.13	0.02	
27.71	1	1	255	32.24	0.12	0.02	
27.81	1	1	255	32.24	0.12	0.01	
27.91	1	1	255	32.27	0.14	0.01	
28.01	1	1	255	32.27	0.14	0.01	
28.11	1	1	255	32.27	0.13	0.01	
28.22	1	1	255	32.27	0.13	0.01	
28.32	1	1	255	32.30	0.13	0.01	
28.42	1	1	255	32.34	0.15	0.00	
28.52	1	1	255	32.34	0.14	-0.00	
28.62	1	1	255	32.37	0.14	-0.00	
28.72	1	1	255	32.34	0.13	-0.01	
28.83	1	1	255	32.37	0.13	-0.01	
28.93	1	1	255	32.41	0.15	-0.01	
29.03	1	1	255	32.44	0.17	-0.00	
29.13	1	1	255	32.41	0.15	0.00	
29.23	1	1	255	32.44	0.14	0.01	
29.34	1	1	255	32.44	0.13	0.01	
29.44	1	1	255	32.47	0.14	0.01	
29.54	1	1	255	32.47	0.14	0.01	
29.64	1	1	255	32.51	0.16	0.01	
29.74	1	1	255	32.51	0.14	0.01	
29.84	1	1	255	32.54	0.14	0.00	
29.95	1	1	255	32.54	0.14	0.00	
30.05	1	1	255	32.58	0.17	0.01	
30.15	1	1	255	32.58	0.16	0.01	
30.25	1	1	255	32.61	0.17	0.01	
30.35	1	1	255	32.64	0.18	0.01	
30.46	1	1	255	32.64	0.19	0.02	
30.56	1	1	255	32.68	0.19	0.02	
30.66	1	1	255	32.68	0.19	0.03	
30.76	1	1	255	32.71	0.19	0.03	
30.86	1	1	255	32.71	0.19	0.03	
30.96	1	1	255	32.75	0.19	0.03	
31.07	1	1	255	32.78	0.20	0.04	
31.17	1	1	255	32.81	0.20	0.04	
31.27	1	1	255	32.81	0.20	0.04	
31.37	1	1	255	32.81	0.20	0.04	
31.47	1	1	255	32.85	0.20	0.04	
31.58	1	1	255	32.88	0.21	0.03	
31.68	1	1	255	32.88	0.20	0.03	
31.78	1	1	255	32.88	0.18	0.03	
31.88	1	1	255	32.91	0.17	0.02	
31.98	1	1	255	32.95	0.17	0.01	
32.09	1	1	255	32.95	0.17	0.00	
32.19	1	1	255	32.98	0.18	-0.00	
32.29	1	1	255	33.02	0.20	-0.00	
32.39	1	1	255	32.98	0.17	-0.01	
32.49	1	1	255	33.02	0.17	-0.01	
32.59	1	1	255	33.08	0.20	-0.01	
32.70	1	1	255	33.08	0.21	-0.01	
32.80	1	1	255	33.08	0.19	-0.01	
32.90	1	1	255	33.12	0.19	-0.01	
33.00	1	1	255	33.15	0.21	-0.00	
33.10	1	1	255	33.15	0.20	-0.00	
33.21	1	1	255	33.19	0.21	0.00	
33.31	1	1	255	33.19	0.21	0.01	
33.41	1	1	255	33.22	0.20	0.01	
33.51	1	1	255	33.25	0.19	0.01	
33.61	1	1	255	33.29	0.22	0.02	
33.72	1	1	255	33.29	0.22	0.02	
33.82	1	1	255	33.32	0.22	0.03	
33.92	1	1	255	33.32	0.21	0.02	
34.02	1	1	255	33.39	0.24	0.02	
34.12	1	1	255	33.39	0.24	0.02	
34.22	1	1	255	33.39	0.23	0.02	
34.33	1	1	255	33.42	0.21	0.02	
34.43	1	1	255	33.46	0.21	0.02	
34.53	1	1	255	33.49	0.22	0.02	
34.63	1	1	255	33.53	0.24	0.02	
34.73	1	1	255	33.49	0.22	0.02	
34.84	1	1	255	33.53	0.21	0.01	
34.94	1	1	255	33.56	0.20	0.01	
35.04	1	1	255	33.59	0.22	0.01	
35.14	1	1	255	33.63	0.23	0.01	
35.24	1	1	255	33.66	0.24	0.01	
35.35	1	1	255	33.66	0.23	0.01	
35.45	1	1	255	33.69	0.24	0.01	
35.55	1	1	255	33.73	0.25	0.01	
35.65	1	1	255	33.76	0.28	0.01	
35.75	1	1	255	33.76	0.26	0.02	
35.85	1	1	255	33.83	0.27	0.02	
35.96	1	1	255	33.83	0.26	0.02	
36.06	1	1	255	33.86	0.26	0.03	
36.16	1	1	255	33.86	0.25	0.03	
36.26	1	1	255	33.90	0.25	0.03	
36.36	1	1	255	33.93	0.25	0.03	
36.47	1	1	255	33.93	0.23	0.02	
36.57	1	1	255	33.97	0.22	0.02	
36.67	1	1	255	34.00	0.23	0.01	
36.77	1	1	255	34.00	0.21	0.01	
36.87	1	1	255	34.03	0.22	-0.00	
36.97	1	1	255	34.07	0.22	-0.01	
37.08	1	1	255	34.07	0.22	-0.02	
37.18	1	1	255	34.10	0.22	-0.02	
37.28	1	1	255	34.14	0.22	-0.02	
37.38	1	1	255	34.17	0.24	-0.03	
37.48	1	1	255	34.20	0.25	-0.02	
37.59	1	1	255	34.20	0.25	-0.02	
37.69	1	1	255	34.24	0.26	-0.01	
37.79	1	1	255	34.27	0.26	-0.01	
37.89	1	1	255	34.31	0.27	0.00	
37.99	1	1	255	34.34	0.28	0.01	
38.09	1	1	255	34.37	0.28	0.02	
38.20	1	1	255	34.37	0.27	0.03	
38.30	1	1	255	34.44	0.29	0.03	
38.40	1	1	255	34.44	0.29	0.04	
38.50	1	1	255	34.47	0.29	0.04	
38.60	1	1	255	34.51	0.29	0.05	
38.71	1	1	255	34.54	0.29	0.05	
38.81	1	1	255	34.58	0.29	0.04	
38.91	1	1	255	34.58	0.28	0.04	
39.01	1	1	255	34.61	0.27	0.03	
39.11	1	1	255	34.64	0.28	0.03	
39.22	1	1	255	34.68	0.27	0.02	
39.32	1	1	255	34.71	0.28	0.02	
39.42	1	1	255	34.71	0.27	0.01	
39.52	1	1	255	34.78	0.28	0.01	
39.62	1	1	255	34.81	0.29	0.00	
39.72	1	1	255	34.85	0.31	0.01	
39.83	1	1	255	34.88	0.33	0.01	
39.93	1	1	255	34.92	0.34	0.01	
40.03	1	1	255	34.95	0.34	0.02	
40.13	1	1	255	34.98	0.34	0.03	
40.23	1	1	255	34.98	0.33	0.03	
40.34	1	1	255	35.02	0.32	0.03	
40.44	1	1	255	35.05	0.29	0.03	
40.54	1	1	255	35.09	0.28	0.02	
40.64	1	1	255	35.12	0.28	0.02	
40.74	1	1	255	35.15	0.28	0.02	
40.84	1	1	255	35.19	0.29	0.02	
40.95	1	1	255	35.22	0.30	0.01	
41.05	1	1	255	35.22	0.30	0.01	
41.15	1	1	255	35.29	0.32	0.01	
41.25	1	1	255	35.32	0.32	0.00	
41.35	1	1	255	35.32	0.31	0.00	
41.46	1	1	255	35.36	0.30	-0.00	
41.56	1	1	255	35.39	0.29	-0.01	
41.66	1	1	255	35.42	0.29	-0.02	
41.76	1	1	255	35.49	0.31	-0.02	
41.86	1	1	255	35.53	0.33	-0.01	
41.96	1	1	255	35.56	0.35	0.00	
42.07	1	1	255	35.56	0.33	0.01	
42.17	1	1	255	35.63	0.35	0.02	
42.27	1	1	255	35.63	0.35	0.03	
42.37	1	1	255	35.66	0.34	0.03	
42.47	1	1	255	35.70	0.32	0.03	
42.58	1	1	255	35.76	0.32	0.03	
42.68	1	1	255	35.76	0.30	0.02	
42.78	1	1	255	35.80	0.30	0.02	
42.88	1	1	255	35.87	0.33	0.01	
42.98	1	1	255	35.90	0.35	0.01	
43.09	1	1	255	35.93	0.35	0.02	
43.19	1	1	255	35.97	0.38	0.02	
43.29	1	1	255	36.00	0.37	0.03	
43.39	1	1	255	36.00	0.35	0.03	
43.49	1	1	255	36.07	0.34	0.02	
43.59	1	1	255	36.10	0.36	0.02	
43.70	1	1	255	36.14	0.35	0.01	
43.80	1	1	255	36.14	0.31	0.01	
43.90	1	1	255	36.21	0.32	0.00	
44.00	1	1	255	36.24	0.33	0.00	
44.10	1	1	255	36.27	0.34	0.00	
44.21	1	1	255	36.34	0.36	0.01	
44.31	1	1	255	36.38	0.39	0.02	
44.41	1	1	255	36.41	0.38	0.02	
44.51	1	1	255	36.41	0.37	0.02	
44.61	1	1	255	36.48	0.38	0.02	
44.72	1	1	255	36.54	0.41	0.02	
44.82	1	1	255	36.54	0.38	0.02	
44.92	1	1	255	36.58	0.37	0.02	
45.02	1	1	255	36.61	0.36	0.02	
45.12	1	1	255	36.68	0.36	0.02	
45.22	1	1	255	36.71	0.37	0.02	
45.33	1	1	255	36.75	0.38	0.03	
45.43	1	1	255	36.78	0.39	0.03	
45.53	1	1	255	36.85	0.39	0.03	
45.63	1	1	255	36.88	0.40	0.03	
45.73	1	1	255	36.92	0.42	0.03	
45.84	1	1	255	36.99	0.43	0.03	
45.94	1	1	255	36.99	0.42	0.03	
46.04	1	1	255	37.02	0.39	0.02	
46.14	1	1	255	37.05	0.38	0.02	
46.24	1	1	255	37.12	0.39	0.01	
46.34	1	1	255	37.09	0.35	0.01	
46.45	1	1	255	37.16	0.32	-0.00	
46.55	1	1	255	37.19	0.32	-0.01	
46.65	1	1	255	37.22	0.32	-0.02	
46.75	1	1	255	37.26	0.31	-0.03	
46.85	1	1	255	37.33	0.35	-0.03	
46.96	1	1	255	37.36	0.36	-0.03	
47.06	1	1	255	37.36	0.35	-0.03	
47.16	1	1	255	37.43	0.36	-0.04	
47.26	1	1	255	37.46	0.39	-0.03	
47.36	1	1	255	37.50	0.38	-0.03	
47.47	1	1	255	37.56	0.39	-0.02	
47.57	1	1	255	37.63	0.42	-0.01	
47.67	1	1	255	37.63	0.41	-0.00	
47.77	1	1	255	37.70	0.42	0.01	
47.87	1	1	255	37.73	0.44	0.03	
47.97	1	1	255	37.77	0.44	0.04	
48.08	1	1	255	37.80	0.42	0.05	
48.18	1	1	255	37.83	0.41	0.06	
48.28	1	1	255	37.87	0.39	0.06	
48.38	1	1	255	37.94	0.38	0.06	
48.48	1	1	255	37.97	0.38	0.05	
48.59	1	1	255	38.04	0.41	0.04	
48.69	1	1	255	38.07	0.41	0.04	
48.79	1	1	255	38.14	0.44	0.03	
48.89	1	1	255	38.14	0.44	0.03	
48.99	1	1	255	38.21	0.45	0.03	
49.09	1	1	255	38.24	0.45	0.03	
49.20	1	1	255	38.28	0.44	0.02	
49.30	1	1	255	38.31	0.41	0.02	
49.40	1	1	255	38.38	0.41	0.01	
49.50	1	1	255	38.38	0.39	0.00	
49.60	1	1	255	38.45	0.39	-0.00	
49.71	1	1	255	38.48	0.39	-0.01	
49.81	1	1	255	38.55	0.41	-0.01	
49.91	1	1	255	38.58	0.41	-0.00	
50.01	1	1	255	38.62	0.42	0.00	
50.11	1	1	255	38.65	0.42	0.00	
50.21	1	1	255	38.68	0.41	0.00	
50.32	1	1	255	38.72	0.40	-0.00	
50.42	1	1	255	38.79	0.41	-0.01	
50.52	1	1	255	38.85	0.42	-0.01	
50.62	1	1	255	38.85	0.41	-0.02	
50.72	1	1	255	38.92	0.41	-0.02	
50.83	1	1	255	38.99	0.44	-0.01	
50.93	1	1	255	38.99	0.44	-0.00	
51.03	1	1	255	39.06	0.45	0.01	
51.13	1	1	255	39.09	0.45	0.02	
51.23	1	1	255	39.13	0.43	0.02	
51.34	1	1	255	39.19	0.43	0.02	
51.44	1	1	255	39.23	0.42	0.02	
51.54	1	1	255	39.30	0.45	0.02	
51.64	1	1	255	39.36	0.46	0.03	
51.74	1	1	255	39.36	0.45	0.02	
51.84	1	1	255	39.43	0.48	0.03	
51.95	1	1	255	39.50	0.48	0.03	
52.05	1	1	255	39.53	0.49	0.04	
52.15	1	1	255	39.57	0.48	0.04	
52.25	1	1	255	39.63	0.48	0.04	
52.35	1	1	255	39.67	0.47	0.04	
52.46	1	1	255	39.74	0.47	0.04	
52.56	1	1	255	39.74	0.45	0.03	
52.66	1	1	255	39.80	0.46	0.03	
52.76	1	1	255	39.87	0.46	0.02	
52.86	1	1	255	39.94	0.47	0.02	
52.97	1	1	255	39.94	0.47	0.02	
53.07	1	1	255	40.01	0.47	0.02	
53.17	1	1	255	40.11	0.50	0.02	
53.27	1	1	255	40.11	0.50	0.02	
53.37	1	1	255	40.14	0.49	0.02	
53.47	1	1	255	40.21	0.50	0.01	
53.58	1	1	255	40.25	0.48	0.01	
53.68	1	1	255	40.35	0.49	0.01	
53.78	1	1	255	40.35	0.48	0.01	
53.88	1	1	255	40.42	0.50	0.01	
53.98	1	1	255	40.48	0.49	0.01	
54.09	1	1	255	40.48	0.47	0.01	
54.19	1	1	255	40.55	0.49	0.01	
54.29	1	1	255	40.59	0.48	0.01	
54.39	1	1	255	40.65	0.47	0.01	
54.49	1	1	255	40.69	0.46	0.01	
54.59	1	1	255	40.76	0.45	-0.00	
54.70	1	1	255	40.86	0.51	-0.00	
54.80	1	1	255	40.86	0.50	-0.00	
54.90	1	1	255	40.89	0.50	-0.00	
55.00	1	1	255	40.96	0.52	0.00	
55.10	1	1	255	40.99	0.50	0.00	
55.21	1	1	255	41.06	0.50	0.00	
55.31	1	1	255	41.10	0.48	0.01	
55.41	1	1	255	41.16	0.49	0.01	
55.51	1	1	255	41.23	0.49	0.01	
55.61	1	1	255	41.30	0.50	0.01	
55.71	1	1	255	41.33	0.54	0.02	
55.82	1	1	255	41.37	0.54	0.02	
55.92	1	1	255	41.40	0.51	0.02	
56.02	1	1	255	41.47	0.51	0.03	
56.12	1	1	255	41.54	0.51	0.02	
56.22	1	1	255	41.61	0.52	0.03	
56.33	1	1	255	41.64	0.51	0.02	
56.43	1	1	255	41.71	0.51	0.02	
56.53	1	1	255	41.78	0.53	0.02	
56.63	1	1	255	41.81	0.55	0.02	
56.73	1	1	255	41.88	0.57	0.02	
56.84	1	1	255	41.91	0.56	0.03	
56.94	1	1	255	41.98	0.54	0.03	
57.04	1	1	255	42.05	0.54	0.03	
57.14	1	1	255	42.12	0.55	0.03	
57.24	1	1	255	42.15	0.56	0.04	
57.35	1	1	255	42.22	0.55	0.03	
57.45	1	1	255	42.25	0.55	0.03	
57.55	1	1	255	42.32	0.55	0.02	
57.65	1	1	255	42.35	0.54	0.02	
57.75	1	1	255	42.46	0.56	0.02	
57.85	1	1	255	42.46	0.53	0.02	
57.96	1	1	255	42.52	0.52	0.01	
58.06	1	1	255	42.59	0.52	0.01	
58.16	1	1	255	42.66	0.54	0.00	
58.26	1	1	255	42.73	0.55	0.00	
58.36	1	1	255	42.80	0.58	0.00	
58.47	1	1	255	42.83	0.58	0.00	
58.57	1	1	255	42.90	0.59	0.01	
58.67	1	1	255	42.97	0.59	0.01	
58.77	1	1	255	43.03	0.62	0.02	
58.87	1	1	255	43.07	0.60	0.03	
58.97	1	1	255	43.14	0.59	0.03	
59.08	1	1	255	43.17	0.56	0.03	
59.18	1	1	255	43.24	0.55	0.03	
59.28	1	1	255	43.31	0.56	0.02	
59.38	1	1	255	43.37	0.57	0.02	
59.48	1	1	255	43.44	0.57	0.02	
59.59	1	1	255	43.48	0.57	0.02	
59.69	1	1	255	43.54	0.57	0.02	
59.79	1	1	255	43.61	0.59	0.02	
59.89	1	1	255	43.68	0.60	0.02	
59.99	1	1	255	43.71	0.60	0.02	
60.10	1	1	255	43.78	0.59	0.01	
60.20	1	1	255	43.82	0.56	0.00	
60.30	1	1	255	43.92	0.57	-0.00	
60.40	1	1	255	43.95	0.57	-0.01	
60.50	1	1	255	44.02	0.58	-0.01	
60.60	1	1	255	44.09	0.58	-0.00	
60.71	1	1	255	44.16	0.59	-0.00	
60.81	1	1	255	44.22	0.61	0.01	
60.91	1	1	255	44.29	0.63	0.02	
61.01	1	1	255	44.33	0.62	0.02	
61.11	1	1	255	44.39	0.62	0.03	
61.22	1	1	255	44.43	0.59	0.02	
61.32	1	1	255	44.56	0.62	0.02	
61.42	1	1	255	44.60	0.62	0.02	
61.52	1	1	255	44.63	0.61	0.02	
61.62	1	1	255	44.73	0.62	0.02	
61.72	1	1	255	44.77	0.61	0.02	
61.83	1	1	255	44.80	0.60	0.02	
61.93	1	1	255	44.91	0.61	0.02	
62.03	1	1	255	44.97	0.62	0.02	
62.13	1	1	255	45.04	0.62	0.02	
62.23	1	1	255	45.11	0.61	0.02	
62.34	1	1	255	45.14	0.62	0.02	
62.44	1	1	255	45.25	0.65	0.02	
62.54	1	1	255	45.28	0.63	0.01	
62.64	1	1	255	45.31	0.63	0.01	
62.74	1	1	255	45.38	0.61	0.01	
