25223	101	209.47
25402	101	209.43
25580	101	209.47
25758	101	209.47
25936	101	209.47
26115	101	209.47
26293	101	209.43
26472	101	209.47
26650	101	209.47
26828	101	209.47
27006	101	209.43
27185	101	209.47
27363	101	209.43
27542	101	209.43
27720	101	209.43
27898	101	209.47
28077	101	209.47
28255	101	209.47
28433	101	209.47
28612	101	209.43
28790	101	209.47
28968	101	209.47
29147	101	209.47
29325	101	209.43
29503	101	209.47
29682	101	209.47
29860	101	209.50
30039	101	209.50
30217	101	209.50
30395	101	209.47
30573	101	209.50
30752	101	209.47
30930	101	209.50
31109	101	209.50
31287	101	209.50
31465	101	209.50
31643	101	209.50
31822	101	209.50
32001	101	209.54
32179	101	209.47
32357	101	209.50
32535	101	209.50
32713	101	209.50
32891	101	209.50
33071	101	209.50
33249	101	209.50
33427	101	209.50
33605	101	209.50
33783	101	209.54
33961	101	209.54
34141	101	209.54
34319	101	209.50
34497	101	209.50
34675	101	209.50
34853	101	209.50
35032	101	209.54
35211	101	209.54
35389	101	209.50
35567	101	209.50
35745	101	209.50
35923	101	209.50
36102	101	209.54
36281	101	209.50
36459	101	209.50
36637	101	209.50
36815	101	209.54
36994	101	209.50
37172	101	209.54
37351	101	209.54
37529	101	209.54
37707	101	209.50
37885	101	209.47
38064	101	209.50
38242	101	209.50
38421	101	209.50
38599	101	209.47
38777	101	209.50
38956	101	209.50
39134	101	209.47
39312	101	209.43
39491	101	209.43
39669	101	209.47
39847	101	209.43
40026	101	209.43
40204	101	209.43
40382	101	209.43
40561	101	209.40
40739	101	209.40
40918	101	209.40
41096	101	209.36
41274	101	209.36
41452	101	209.36
41631	101	209.36
41809	101	209.33
41988	101	209.36
42166	101	209.33
42344	101	209.36
42522	101	209.33
42701	101	209.33
42880	101	209.33
43058	101	209.29
43236	101	209.29
43414	101	209.33
43592	101	209.33
43770	101	209.29
43950	101	209.25
44128	101	209.33
44306	101	209.29
44484	101	209.29
44662	101	209.29
44840	101	209.29
45020	101	209.29
45198	81	209.29
45376	81	209.29
45554	81	209.29
45732	81	209.25
45911	81	209.33
46089	81	209.29
46267	81	209.29
46446	81	209.33
46624	81	209.33
46802	81	209.29
46981	81	209.33
47159	81	209.33
47337	81	209.33
47515	81	209.36
47693	81	209.33
47873	81	209.33
48051	81	209.36
48229	81	209.33
48407	81	209.40
48585	81	209.36
48763	81	209.36
48942	81	209.36
49120	81	209.40
49298	81	209.33
49477	81	209.36
49655	81	209.36
49833	81	209.36
50012	81	209.40
50190	81	209.40
50368	81	209.40
50546	81	209.40
50724	81	209.40
50903	81	209.40
51082	81	209.43
51260	81	209.43
51438	81	209.40
51616	81	209.43
51794	81	209.40
51973	81	209.43
52151	81	209.43
52329	81	209.43
52507	81	209.43
52686	81	209.43
52865	81	209.40
53043	81	209.40
53221	81	209.40
53399	81	209.40
53577	81	209.43
53755	81	209.43
53934	81	209.43
54113	81	209.43
54291	81	209.40
54469	81	209.43
54647	81	209.43
54825	81	209.40
55004	81	209.40
55182	81	209.40
55360	81	209.36
55538	81	209.40
55717	81	209.36
55896	81	209.36
56074	81	209.36
56252	81	209.36
56430	81	209.36
56608	81	209.36
56786	81	209.33
56965	81	209.36
57144	81	209.33
57322	81	209.29
57500	81	209.33
57678	81	209.33
57857	81	209.33
58035	81	209.33
58213	81	209.33
58391	81	209.33
58569	81	209.29
58748	81	209.29
58927	81	209.25
59105	81	209.29
59283	81	209.25
59461	81	209.25
59639	81	209.25
59817	81	209.25
59996	81	209.25
60174	81	209.25
60353	81	209.25
60531	81	209.25
60709	81	209.25
60888	81	209.22
61066	81	209.22
61244	81	209.22
61422	81	209.22
61600	81	209.22
61779	81	209.22
61958	81	209.22
62136	81	209.18
62314	81	209.22
62492	81	209.18
62670	81	209.22
62849	81	209.22
63027	81	209.18
63205	81	209.18
63384	81	209.18
63562	81	209.18
63740	81	209.22
63919	81	209.18
64097	81	209.18
64275	81	209.22
64453	81	209.18
64631	81	209.18
64809	81	209.18
64989	81	209.18
65167	81	209.18
65345	81	209.15
65523	81	209.15
65701	81	209.15
65880	81	209.15
66058	81	209.11
66236	81	209.15
66415	81	209.15
66593	81	209.15
66771	81	209.11
66950	81	209.11
67128	81	209.11
67306	81	209.04
67484	81	209.11
67662	81	209.08
67841	81	209.08
68020	81	209.08
68198	81	209.08
68376	81	209.04
68554	81	209.04
68732	81	209.04
68911	81	209.04
69089	81	209.04
69267	81	209.04
69445	81	209.04
69624	81	209.04
69803	81	209.04
69981	81	209.00
70159	81	209.00
70337	81	208.97
70515	81	208.93
70693	81	208.97
70872	81	208.97
71050	81	208.93
71229	81	208.93
71407	81	208.93
71585	81	208.93
71763	81	208.93
71942	81	208.90
72120	81	208.90
72298	81	208.86
72476	81	208.86
72655	81	208.86
72834	81	208.86
73012	81	208.82
73190	81	208.82
73368	81	208.79
73546	81	208.79
73724	81	208.75
73903	81	208.75
74081	81	208.75
74260	81	208.72
74438	81	208.72
74616	81	208.72
74795	81	208.68
74973	81	208.65
75151	81	208.68
75329	81	208.68
75507	81	208.61
75686	81	208.65
75865	81	208.65
76043	81	208.57
76221	81	208.61
76399	81	208.57
76577	81	208.57
76755	81	208.54
76934	81	208.57
77112	81	208.54
77291	81	208.54
77469	81	208.54
77647	81	208.54
77826	81	208.54
78004	81	208.50
78182	81	208.50
78360	81	208.50
78538	81	208.50
78716	81	208.50
78896	81	208.50
79074	81	208.50
79252	81	208.50
79430	81	208.47
79608	81	208.47
79787	81	208.47
79965	81	208.47
80143	81	208.47
80321	81	208.43
80500	81	208.47
80678	81	208.43
80857	81	208.43
81035	81	208.43
81213	81	208.43
81391	81	208.43
81569	81	208.43
81747	81	208.43
81927	81	208.40
82105	81	208.43
82283	81	208.40
82461	81	208.36
82639	81	208.40
82818	81	208.36
82996	81	208.40
83174	81	208.40
83352	81	208.36
83531	81	208.32
83709	81	208.36
83888	81	208.32
84066	81	208.36
84244	81	208.32
84422	81	208.29
84600	81	208.32
84779	81	208.32
84957	81	208.29
85136	81	208.29
85314	81	208.29
85492	81	208.29
85670	81	208.29
85849	81	208.29
86027	81	208.29
86205	81	208.29
86383	81	208.25
86561	81	208.25
86740	81	208.29
86919	81	208.25
87097	81	208.22
87275	81	208.22
87453	81	208.22
87631	81	208.22
87810	81	208.18
87988	81	208.18
88167	81	208.22
88345	81	208.18
88523	81	208.15
88701	81	208.15
88880	81	208.18
89058	81	208.15
89236	81	208.11
89414	81	208.07
89592	81	208.07
89771	81	208.07
89950	81	208.04
90128	81	208.07
90306	81	208.04
90484	81	208.00
90662	81	208.00
90841	81	208.04
91019	81	208.04
91197	81	208.00
91375	81	207.97
91554	81	207.97
91732	81	207.93
91911	81	207.97
92089	81	207.93
92267	81	207.93
92445	81	207.93
92623	81	207.86
92802	81	207.89
92981	81	207.89
93159	81	207.86
93337	81	207.86
93515	81	207.86
93693	81	207.86
93872	81	207.86
94050	81	207.82
94228	81	207.86
94406	81	207.79
94585	81	207.82
94764	81	207.79
94942	81	207.75
95120	81	207.79
95298	81	207.79
95476	81	207.75
95654	81	207.75
95833	81	207.75
96011	81	207.75
96190	81	207.75
96368	81	207.75
96546	81	207.72
96724	81	207.72
96903	81	207.72
97081	81	207.72
97259	81	207.68
97437	81	207.68
97616	81	207.68
97795	81	207.68
97973	81	207.64
98151	81	207.68
98329	81	207.64
98507	81	207.64
98685	81	207.64
98864	81	207.64
99042	81	207.64
99221	81	207.57
99399	81	207.61
99577	81	207.61
99756	81	207.61
99934	81	207.57
100112	81	207.54
100290	81	207.54
100469	81	207.54
100647	81	207.54
100826	81	207.54
101004	81	207.54
101182	121	207.47
101360	121	207.47
101539	81	207.50
101718	121	207.47
101896	121	207.43
102074	121	207.43
102252	121	207.39
102431	121	207.39
102609	121	207.39
102788	121	207.39
102966	121	207.36
103144	121	207.36
103323	121	207.36
103501	121	207.36
103680	121	207.29
103858	121	207.32
104036	121	207.29
104215	121	207.25
104393	121	207.29
104571	121	207.25
104750	121	207.25
104929	121	207.22
105107	121	207.22
105285	121	207.22
105463	121	207.22
105641	121	207.18
105821	121	207.14
105999	121	207.11
106177	121	207.11
106355	121	207.11
106533	121	207.07
106713	121	207.07
106891	121	207.04
107069	121	207.04
107247	121	207.00
107426	121	207.00
107604	121	206.96
107783	121	206.96
107961	121	206.96
108139	121	206.93
108318	121	206.93
108496	121	206.89
108675	121	206.89
108853	121	206.89
109031	121	206.89
109210	121	206.86
109388	121	206.86
109566	121	206.86
109745	121	206.82
109923	121	206.86
110102	121	206.79
110280	121	206.82
110458	121	206.79
110637	121	206.82
110815	121	206.79
110994	121	206.79
111172	121	206.79
111350	121	206.79
111528	121	206.79
111708	121	206.79
111886	121	206.75
112064	121	206.75
112242	121	206.75
112420	121	206.75
112600	121	206.79
112778	121	206.75
112956	121	206.75
113134	121	206.71
113312	121	206.75
113491	121	206.79
113670	121	206.71
113848	121	206.71
114026	121	206.71
114205	121	206.71
114383	121	206.75
114562	121	206.71
114740	121	206.71
114918	121	206.71
115097	121	206.75
115275	121	206.71
115453	121	206.75
115632	121	206.75
115810	121	206.75
115989	121	206.75
116167	121	206.75
116345	121	206.71
116524	121	206.75
116703	121	206.71
116881	121	206.75
117059	121	206.75
117237	121	206.71
117415	121	206.75
117595	121	206.75
117773	121	206.75
117951	121	206.75
118129	121	206.75
118307	121	206.75
118487	121	206.71
118665	121	206.75
118843	121	206.75
119021	121	206.75
119199	121	206.71
119378	121	206.75
119557	121	206.75
119735	121	206.71
119913	121	206.71
120092	121	206.71
120270	121	206.71
120449	121	206.71
120627	121	206.71
120805	121	206.68
120984	121	206.71
121162	121	206.71
121340	121	206.68
121519	121	206.68
121697	121	206.68
121876	121	206.64
122054	121	206.64
122232	121	206.68
122411	121	206.64
122590	121	206.68
122768	121	206.64
122946	121	206.64
123124	121	206.64
123302	121	206.64
123482	121	206.64
123660	121	206.61
123838	121	206.64
124016	121	206.64
124194	121	206.64
124374	121	206.61
124552	121	206.61
124730	121	206.61
124908	121	206.61
125086	121	206.61
125265	121	206.61
125444	121	206.61
125622	121	206.57
125800	121	206.61
125979	121	206.61
126157	121	206.57
126336	121	206.57
126514	121	206.57
126692	121	206.57
126871	121	206.57
127049	121	206.57
127227	121	206.57
127406	121	206.57
127584	121	206.57
127763	121	206.57
127941	121	206.57
128119	121	206.57
128297	121	206.57
128477	121	206.57
128655	121	206.54
128833	121	206.54
129011	121	206.57
129189	121	206.54
129369	121	206.57
129547	121	206.54
129725	121	206.57
129903	121	206.54
130081	121	206.57
130260	121	206.57
130439	121	206.57
130617	121	206.57
130795	121	206.57
130974	121	206.57
131152	121	206.61
131331	121	206.57
131509	121	206.61
131687	121	206.61
131866	121	206.61
132044	121	206.64
132222	121	206.64
132401	121	206.64
132579	121	206.68
132758	121	206.71
132936	121	206.68
133114	121	206.68
133293	121	206.68
133471	121	206.68
133650	121	206.68
133828	121	206.68
134006	121	206.71
134184	121	206.71
134364	121	206.71
134542	121	206.75
134720	121	206.71
134898	121	206.71
135076	121	206.71
135256	121	206.75
135434	121	206.75
135612	121	206.75
135790	121	206.75
135968	121	206.75
136147	121	206.75
136326	121	206.75
136504	121	206.79
136682	121	206.79
136860	121	206.79
137039	121	206.79
137218	121	206.79
137396	121	206.79
137574	121	206.79
137753	121	206.79
137931	121	206.82
138109	121	206.79
138288	121	206.79
138466	121	206.79
138645	121	206.79
138823	121	206.79
139001	121	206.79
139180	121	206.79
139358	121	206.79
139537	121	206.79
139715	121	206.79
139893	121	206.79
140071	121	206.79
140250	121	206.75
140429	121	206.79
140607	121	206.82
140785	121	206.79
140963	121	206.79
141142	121	206.79
141321	121	206.75
141499	121	206.75
141677	121	206.75
141855	121	206.79
142034	121	206.75
142213	121	206.79
142391	121	206.79
142569	121	206.79
142747	121	206.79
142926	121	206.82
143105	121	206.82
143283	121	206.79
143461	121	206.79
143639	121	206.79
143818	121	206.82
143996	121	206.86
144175	121	206.82
144353	121	206.82
144531	121	206.86
144710	121	206.86
144888	121	206.86
145067	121	206.89
145245	121	206.86
145423	121	206.89
145602	121	206.89
145780	121	206.89
145958	121	206.93
146137	121	206.93
146316	121	206.93
146494	121	206.93
146672	121	206.96
146850	121	206.96
147028	121	207.00
147208	121	207.00
147386	121	207.00
147564	121	207.00
147742	121	207.04
147920	121	207.04
148100	121	207.04
148278	121	207.07
148456	121	207.07
148634	121	207.11
148812	121	207.11
148992	121	207.14
149170	121	207.14
149348	121	207.14
149526	121	207.11
149705	121	207.18
149883	121	207.22
150062	121	207.18
150240	121	207.22
150418	121	207.22
150597	121	207.22
150775	121	207.25
150953	121	207.25
151132	121	207.25
151310	121	207.29
151489	121	207.29
151667	121	207.29
151845	121	207.29
152024	121	207.29
152203	121	207.36
152381	121	207.32
152559	121	207.36
152737	121	207.39
152915	121	207.39
153095	121	207.39
153273	121	207.39
153451	121	207.39
153629	121	207.43
153807	121	207.43
153987	121	207.43
154165	121	207.43
154343	121	207.43
154521	121	207.47
154699	121	207.47
154878	121	207.47
155057	121	207.47
155235	121	207.47
155413	121	207.47
155592	81	207.50
155770	81	207.54
155949	81	207.50
156127	81	207.50
156305	81	207.50
156483	81	207.50
156661	81	207.54
156840	81	207.57
157019	81	207.57
157197	81	207.54
157375	81	207.57
157553	81	207.54
157731	81	207.54
157911	81	207.57
158089	81	207.57
158267	81	207.57
158445	81	207.57
158623	81	207.57
158801	81	207.61
158981	81	207.61
159159	81	207.61
159337	81	207.61
159515	81	207.64
159693	81	207.64
159872	81	207.68
160051	81	207.64
160229	81	207.68
160407	81	207.68
160585	81	207.72
160763	81	207.72
160942	81	207.75
161121	81	207.75
161299	81	207.72
161477	81	207.75
161655	81	207.79
161833	81	207.82
162012	81	207.79
162190	81	207.79
162369	81	207.86
162547	81	207.82
162725	81	207.82
162904	81	207.86
163082	81	207.89
163260	81	207.86
163439	81	207.89
163617	81	207.89
163795	81	207.93
163974	81	207.89
164152	81	207.93
164330	81	207.97
164508	81	207.97
164687	81	207.97
164866	81	207.97
165044	81	208.00
165222	81	208.00
165400	81	208.00
165578	81	208.00
165757	81	208.00
165936	81	208.04
166114	81	208.00
166292	81	208.04
166470	81	208.04
166648	81	208.04
166827	81	208.04
167006	81	208.04
167184	81	208.04
167362	81	208.07
167540	81	208.07
167718	81	208.07
167897	81	208.07
168076	81	208.07
168254	81	208.07
168432	81	208.07
168610	81	208.11
168788	81	208.11
168967	81	208.07
169145	81	208.11
169324	81	208.11
169502	81	208.11
169680	81	208.11
169859	81	208.11
170037	81	208.07
170215	81	208.11
170394	81	208.11
170572	81	208.11
170750	81	208.07
170929	81	208.15
171107	81	208.15
171285	81	208.11
171463	81	208.15
171642	81	208.11
171821	81	208.15
171999	81	208.11
172177	81	208.11
172355	81	208.15
172533	81	208.11
172712	81	208.11
172891	81	208.11
173069	81	208.11
173247	81	208.11
173425	81	208.11
173603	81	208.15
173783	81	208.11
173961	81	208.11
174139	81	208.15
174317	81	208.11
174495	81	208.15
174673	81	208.11
174853	81	208.15
175031	81	208.11
175209	81	208.11
175387	81	208.15
175565	81	208.11
175744	81	208.15
175922	81	208.18
176101	81	208.18
176279	81	208.18
176457	81	208.15
176635	81	208.18
176814	81	208.15
176993	81	208.18
177171	81	208.22
177349	81	208.15
177527	81	208.22
177705	81	208.18
177884	81	208.18
178062	81	208.22
178241	81	208.22
178419	81	208.25
178597	81	208.25
178776	81	208.22
178954	81	208.25
179132	81	208.22
179311	81	208.25
179489	81	208.25
179667	81	208.22
179846	81	208.22
180024	81	208.25
180202	81	208.29
180380	81	208.25
180559	81	208.25
180738	81	208.29
180916	81	208.25
181094	81	208.25
181272	81	208.29
181450	81	208.25
181629	81	208.25
181808	81	208.25
181986	81	208.25
182164	81	208.25
182342	81	208.29
182520	81	208.29
182700	81	208.25
182878	81	208.25
183056	81	208.25
183234	81	208.25
183412	81	208.25
183590	81	208.25
183770	81	208.25
183948	81	208.25
184126	81	208.25
184304	81	208.29
184482	81	208.25
184660	81	208.25
184839	81	208.25
185018	81	208.25
185196	81	208.25
185374	81	208.25
185552	81	208.25
185731	81	208.25
185909	81	208.25
186088	81	208.25
186266	81	208.25
186444	81	208.25
186622	81	208.22
186801	81	208.25
186979	81	208.25
187158	81	208.22
187336	81	208.22
187514	81	208.22
187693	81	208.22
187871	81	208.18
188049	81	208.18
188228	81	208.22
188406	81	208.15
188584	81	208.15
188763	81	208.18
188941	81	208.18
189119	81	208.15
189297	81	208.11
189476	81	208.15
189655	81	208.11
189833	81	208.11
190011	81	208.07
190189	81	208.07
190367	81	208.07
190546	81	208.07
190725	81	208.04
190903	81	208.07
191081	81	208.04
191259	81	208.04
191437	81	208.00
191617	81	208.00
191795	81	208.00
191973	81	208.00
192151	81	208.00
192329	81	208.00
192507	81	207.97
192686	81	207.97
192865	81	208.00
193043	81	207.97
193221	81	207.97
193399	81	207.97
193577	81	207.97
193756	81	207.93
193935	81	207.97
194113	81	207.97
194291	81	207.97
194469	81	207.93
194648	81	207.93
194826	81	207.97
195005	81	207.97
195183	81	207.97
195361	81	207.93
195539	81	207.97
195718	81	207.97
195896	81	207.97
196074	81	207.93
196253	81	207.93
196431	81	207.93
196610	81	207.93
196788	81	207.97
196966	81	207.97
197144	81	207.93
197323	81	207.93
197501	81	207.89
197680	81	207.97
197858	81	207.93
198036	81	207.97
198214	81	207.97
198393	81	207.93
198572	81	207.93
198750	81	207.93
198928	81	207.97
199106	81	207.93
199284	81	207.97
199463	81	207.93
199642	81	207.93
199820	81	207.89
199998	81	207.93
200176	81	207.89
200354	81	207.93
200532	81	207.89
200712	81	207.89
200890	81	207.86
201068	81	207.89
201246	81	207.89
201424	81	207.89
201603	81	207.86
201782	81	207.86
201960	81	207.89
202138	81	207.89
202316	81	207.89
202494	81	207.86
202673	81	207.86
202852	81	207.89
203030	81	207.86
203208	81	207.86
203386	81	207.86
203565	81	207.82
203743	81	207.86
203921	81	207.79
204100	81	207.82
204278	81	207.82
204456	81	207.79
204635	81	207.82
204813	81	207.79
204991	81	207.79
205170	81	207.79
205348	81	207.79
205527	81	207.79
205705	81	207.75
205883	81	207.75
206061	81	207.75
206240	81	207.72
206418	81	207.68
206597	81	207.72
206775	81	207.68
206953	81	207.68
207131	81	207.64
207309	81	207.68
207489	81	207.61
207667	81	207.64
207845	81	207.61
208023	81	207.61
208201	81	207.61
208379	81	207.57
208559	81	207.57
208737	81	207.57
208915	81	207.54
209093	81	207.54
209271	81	207.54
209449	81	207.54
209629	81	207.50
209807	81	207.54
209985	81	207.50
210163	81	207.50
210341	81	207.50
210520	121	207.47
210699	121	207.47
210877	121	207.47
211055	121	207.47
211233	121	207.43
211411	121	207.47
211591	121	207.43
211769	121	207.47
211947	121	207.47
212125	121	207.47
212303	121	207.39
212483	121	207.39
212661	121	207.43
212839	121	207.39
213017	121	207.39
213195	121	207.39
213374	121	207.43
213553	121	207.43
213731	121	207.43
213909	121	207.39
214088	121	207.39
214266	121	207.39
214445	121	207.39
214623	121	207.39
214801	121	207.36
214980	121	207.36
215158	121	207.39
215336	121	207.32
215515	121	207.36
215693	121	207.32
215872	121	207.36
216050	121	207.32
216228	121	207.32
216407	121	207.36
216586	121	207.29
216764	121	207.32
216942	121	207.32
217120	121	207.32
217298	121	207.29
217478	121	207.32
217656	121	207.32
217834	121	207.29
218012	121	207.29
218190	121	207.29
218370	121	207.29
218548	121	207.25
218726	121	207.25
218904	121	207.25
219083	121	207.25
219261	121	207.25
219440	121	207.25
219618	121	207.18
219796	121	207.18
219975	121	207.18
220153	121	207.18
220332	121	207.18
220510	121	207.14
220688	121	207.14
220867	121	207.14
221045	121	207.14
221223	121	207.11
221402	121	207.14
221581	121	207.11
221759	121	207.11
221937	121	207.11
222115	121	207.07
222294	121	207.11
222473	121	207.04
222651	121	207.00
222829	121	207.04
223007	121	207.04
223185	121	207.00
223365	121	206.96
223543	121	207.00
223721	121	206.96
223899	121	206.89
224077	121	206.89
224257	121	206.89
224435	121	206.89
224613	121	206.86
224791	121	206.82
224970	121	206.82
225148	121	206.82
225327	121	206.82
225505	121	206.79
225683	121	206.79
225862	121	206.79
226040	121	206.79
226219	121	206.75
226397	121	206.71
226575	121	206.75
226754	121	206.71
226932	121	206.68
227110	121	206.71
227289	121	206.71
227468	121	206.68
227646	121	206.68
227824	121	206.68
228002	121	206.68
228180	121	206.68
228360	121	206.68
228538	121	206.68
228716	121	206.68
228894	121	206.64
229072	121	206.64
229252	121	206.64
229430	121	206.64
229608	121	206.61
229786	121	206.64
229964	121	206.64
230144	121	206.61
230322	121	206.64
230500	121	206.64
230678	121	206.64
230857	121	206.64
231035	121	206.64
231214	121	206.64
231392	121	206.64
231570	121	206.64
231749	121	206.64
231927	121	206.64
232105	121	206.68
232284	121	206.68
232462	121	206.64
232641	121	206.68
232819	121	206.68
232997	121	206.64
233176	121	206.68
233354	121	206.64
233533	121	206.68
233711	121	206.68
233889	121	206.71
234067	121	206.68
234247	121	206.68
234425	121	206.68
234603	121	206.68
234781	121	206.71
234959	121	206.71
235139	121	206.71
235317	121	206.68
235495	121	206.71
235673	121	206.71
235851	121	206.71
236030	121	206.75
236209	121	206.71
236387	121	206.71
236565	121	206.75
236744	121	206.71
236922	121	206.75
237101	121	206.75
237279	121	206.71
237457	121	206.71
237636	121	206.75
237814	121	206.71
237992	121	206.75
238171	121	206.75
238349	121	206.71
238528	121	206.71
238706	121	206.75
238884	121	206.71
239063	121	206.71
239242	121	206.71
239420	121	206.75
239598	121	206.71
239776	121	206.75
239954	121	206.71
240134	121	206.71
240312	121	206.71
240490	121	206.68
240668	121	206.68
240846	121	206.68
241026	121	206.75
241204	121	206.71
241382	121	206.68
241560	121	206.71
241738	121	206.71
241917	121	206.68
242096	121	206.68
242274	121	206.68
242452	121	206.68
242631	121	206.68
242809	121	206.68
242988	121	206.68
243166	121	206.68
243344	121	206.71
243523	121	206.68
243701	121	206.68
243879	121	206.71
244058	121	206.71
244237	121	206.71
244415	121	206.71
244593	121	206.71
244771	121	206.71
244950	121	206.75
245129	121	206.75
245307	121	206.75
245485	121	206.75
245663	121	206.71
245841	121	206.75
246021	121	206.75
246199	121	206.79
246377	121	206.75
246555	121	206.75
246733	121	206.79
246913	121	206.75
247091	121	206.75
247269	121	206.79
247447	121	206.79
247625	121	206.79
247804	121	206.79
247983	121	206.79
248161	121	206.79
248339	121	206.82
248518	121	206.82
248696	121	206.82
248875	121	206.82
249053	121	206.82
249231	121	206.86
249410	121	206.86
249588	121	206.86
249766	121	206.86
249945	121	206.89
250123	121	206.89
250302	121	206.89
250480	121	206.89
250658	121	206.89
250836	121	206.93
251016	121	206.93
251194	121	206.93
251372	121	206.93
251550	121	207.00
251728	121	207.00
251908	121	206.96
252086	121	207.00
252264	121	206.96
252442	121	207.00
252620	121	207.04
252800	121	207.04
252978	121	207.04
253156	121	207.04
253334	121	207.04
253512	121	207.04
253691	121	207.07
253870	121	207.07
254048	121	207.07
254226	121	207.07
254405	121	207.07
254583	121	207.07
254761	121	207.07
254940	121	207.04
255118	121	207.07
255297	121	207.07
255475	121	207.07
255653	121	207.11
255832	121	207.07
256010	121	207.07
256189	121	207.11
256367	121	207.11
256545	121	207.07
256723	121	207.11
256902	121	207.11
257081	121	207.11
257259	121	207.14
257437	121	207.11
257615	121	207.14
257795	121	207.14
257973	121	207.11
258151	121	207.11
258329	121	207.14
258507	121	207.14
258686	121	207.14
258865	121	207.14
259043	121	207.14
259221	121	207.14
259399	121	207.14
259578	121	207.18
259757	121	207.14
259935	121	207.18
260113	121	207.18
260292	121	207.22
260470	121	207.18
260648	121	207.18
260827	121	207.22
261005	121	207.22
261184	121	207.22
261362	121	207.25
261540	121	207.22
261719	121	207.25
261897	121	207.25
262076	121	207.29
262254	121	207.29
262432	121	207.29
262610	121	207.32
262790	121	207.32
262968	121	207.32
263146	121	207.36
263324	121	207.36
263502	121	207.39
263682	121	207.39
263860	121	207.43
264038	121	207.43
264216	121	207.43
264394	121	207.43
264573	121	207.43
264752	121	207.47
264930	81	207.50
265108	81	207.54
265286	81	207.54
265465	81	207.54
265644	81	207.57
265822	81	207.57
266000	81	207.61
266178	81	207.61
266356	81	207.61
266534	81	207.64
266714	81	207.64
266892	81	207.64
267070	81	207.68
267248	81	207.68
267426	81	207.68
267604	81	207.72
267784	81	207.75
267962	81	207.72
268140	81	207.79
268318	81	207.79
268496	81	207.75
268675	81	207.82
268854	81	207.82
269032	81	207.82
269210	81	207.82
269388	81	207.86
269566	81	207.86
269745	81	207.86
269923	81	207.89
270102	81	207.89
270280	81	207.89
270458	81	207.89
270637	81	207.89
270815	81	207.89
