10.85	1	1	255	25.97	0.03
10.95	1	1	255	25.97	0.00
11.05	1	1	255	25.97	0.03
11.15	1	1	255	25.97	0.03
11.25	1	1	255	25.97	0.03
11.35	1	1	255	25.97	0.03
11.44	1	1	255	25.97	0.03
11.54	1	1	255	26.01	0.03
11.64	1	1	255	26.01	0.03
11.74	1	1	255	26.01	0.03
11.84	1	1	255	26.01	0.03
11.94	1	1	255	26.01	0.03
12.04	1	1	255	26.01	0.03
12.14	1	1	255	25.97	0.00
12.24	1	1	255	26.01	0.03
12.34	1	1	255	26.01	0.03
12.44	1	1	255	26.04	0.07
12.53	1	1	255	26.01	0.00
12.64	1	1	255	26.01	0.00
12.73	1	1	255	26.04	0.03
12.83	1	1	255	26.04	0.03
12.93	1	1	255	26.04	0.03
13.03	1	1	255	26.04	0.03
13.13	1	1	255	26.04	0.07
13.23	1	1	255	26.07	0.07
13.33	1	1	255	26.07	0.07
13.43	1	1	255	26.04	0.00
13.53	1	1	255	26.07	0.07
13.63	1	1	255	26.04	0.03
13.73	1	1	255	26.07	0.03
13.82	1	1	255	26.04	0.00
13.92	1	1	255	26.04	0.00
14.02	1	1	255	26.07	0.03
14.12	1	1	255	26.07	0.03
14.22	1	1	255	26.07	0.00
14.32	1	1	255	26.07	0.00
14.42	1	1	255	26.07	0.03
14.52	1	1	255	26.07	0.00
14.62	1	1	255	26.11	0.07
14.72	1	1	255	26.11	0.03
14.82	1	1	255	26.07	0.03
14.92	1	1	255	26.07	0.03
15.01	1	1	255	26.14	0.07
15.11	1	1	255	26.11	0.03
15.21	1	1	255	26.14	0.07
15.31	1	1	255	26.11	0.03
15.41	1	1	255	26.14	0.07
15.51	1	1	255	26.11	0.03
15.61	1	1	255	26.14	0.03
15.71	1	1	255	26.14	0.03
15.81	1	1	255	26.14	0.07
15.91	1	1	255	26.17	0.10
16.01	1	1	255	26.14	0.00
16.10	1	1	255	26.17	0.07
16.20	1	1	255	26.17	0.03
16.30	1	1	255	26.17	0.07
16.40	1	1	255	26.17	0.03
16.50	1	1	255	26.17	0.07
16.60	1	1	255	26.21	0.07
16.70	1	1	255	26.17	0.03
16.80	1	1	255	26.21	0.07
16.90	1	1	255	26.21	0.03
17.00	1	1	255	26.21	0.07
17.10	1	1	255	26.21	0.03
17.20	1	1	255	26.21	0.03
17.29	1	1	255	26.24	0.07
17.39	1	1	255	26.24	0.07
17.49	1	1	255	26.24	0.07
17.59	1	1	255	26.24	0.03
17.69	1	1	255	26.24	0.07
17.79	1	1	255	26.24	0.03
17.89	1	1	255	26.31	0.10
17.99	1	1	255	26.28	0.07
18.09	1	1	255	26.28	0.07
18.19	1	1	255	26.31	0.10
18.29	1	1	255	26.28	0.03
18.38	1	1	255	26.31	0.07
18.48	1	1	255	26.31	0.07
18.58	1	1	255	26.31	0.07
18.68	1	1	255	26.31	0.07
18.78	1	1	255	26.31	0.07
18.88	1	1	255	26.34	0.03
18.98	1	1	255	26.34	0.07
19.08	1	1	255	26.38	0.10
19.18	1	1	255	26.34	0.03
19.28	1	1	255	26.41	0.14
19.38	1	1	255	26.34	0.03
19.48	1	1	255	26.38	0.07
19.57	1	1	255	26.41	0.10
19.67	1	1	255	26.41	0.10
19.77	1	1	255	26.38	0.07
19.87	1	1	255	26.41	0.07
19.97	1	1	255	26.48	0.14
20.07	1	1	255	26.44	0.07
20.17	1	1	255	26.44	0.10
20.27	1	1	255	26.48	0.07
20.37	1	1	255	26.44	0.10
20.47	1	1	255	26.44	0.07
20.57	1	1	255	26.48	0.07
20.67	1	1	255	26.51	0.10
20.76	1	1	255	26.51	0.14
20.86	1	1	255	26.51	0.10
20.96	1	1	255	26.51	0.03
21.06	1	1	255	26.55	0.10
21.16	1	1	255	26.55	0.10
21.26	1	1	255	26.55	0.07
21.36	1	1	255	26.55	0.10
21.46	1	1	255	26.55	0.10
21.56	1	1	255	26.58	0.10
21.66	1	1	255	26.58	0.07
21.76	1	1	255	26.58	0.07
21.86	1	1	255	26.61	0.10
21.95	1	1	255	26.61	0.10
22.05	1	1	255	26.61	0.07
22.15	1	1	255	26.61	0.07
22.25	1	1	255	26.65	0.10
22.35	1	1	255	26.65	0.10
22.45	1	1	255	26.65	0.10
22.55	1	1	255	26.68	0.10
22.65	1	1	255	26.68	0.10
22.75	1	1	255	26.72	0.14
22.85	1	1	255	26.72	0.10
22.95	1	1	255	26.72	0.10
23.05	1	1	255	26.75	0.14
23.14	1	1	255	26.75	0.14
23.24	1	1	255	26.75	0.10
23.34	1	1	255	26.78	0.14
23.44	1	1	255	26.78	0.14
23.54	1	1	255	26.78	0.10
23.64	1	1	255	26.82	0.14
23.74	1	1	255	26.82	0.10
23.84	1	1	255	26.85	0.14
23.94	1	1	255	26.85	0.14
24.04	1	1	255	26.88	0.14
24.14	1	1	255	26.85	0.10
24.24	1	1	255	26.88	0.14
24.33	1	1	255	26.88	0.10
24.43	1	1	255	26.92	0.14
24.53	1	1	255	26.92	0.14
24.63	1	1	255	26.95	0.14
24.73	1	1	255	26.95	0.14
24.83	1	1	255	26.99	0.14
24.93	1	1	255	26.99	0.14
25.03	1	1	255	27.02	0.14
25.13	1	1	255	27.02	0.17
25.23	1	1	255	27.02	0.14
25.33	1	1	255	27.05	0.17
25.43	1	1	255	27.05	0.14
25.52	1	1	255	27.05	0.14
25.62	1	1	255	27.09	0.14
25.72	1	1	255	27.09	0.14
25.82	1	1	255	27.12	0.14
25.92	1	1	255	27.12	0.14
26.02	1	1	255	27.16	0.14
26.12	1	1	255	27.16	0.14
26.22	1	1	255	27.19	0.17
26.32	1	1	255	27.19	0.14
26.42	1	1	255	27.19	0.14
26.52	1	1	255	27.22	0.17
26.62	1	1	255	27.22	0.14
26.71	1	1	255	27.22	0.14
26.81	1	1	255	27.22	0.10
26.91	1	1	255	27.26	0.14
27.01	1	1	255	27.29	0.14
27.11	1	1	255	27.29	0.14
27.21	1	1	255	27.29	0.10
27.31	1	1	255	27.29	0.10
27.41	1	1	255	27.36	0.17
27.51	1	1	255	27.33	0.10
27.61	1	1	255	27.36	0.14
27.71	1	1	255	27.36	0.14
27.81	1	1	255	27.39	0.17
27.91	1	1	255	27.43	0.17
28.00	1	1	255	27.39	0.10
28.10	1	1	255	27.43	0.14
28.20	1	1	255	27.46	0.17
28.30	1	1	255	27.46	0.17
28.40	1	1	255	27.49	0.14
28.50	1	1	255	27.49	0.17
28.60	1	1	255	27.49	0.14
28.70	1	1	255	27.53	0.17
28.80	1	1	255	27.56	0.17
28.90	1	1	255	27.56	0.14
29.00	1	1	255	27.60	0.20
29.09	1	1	255	27.60	0.17
29.19	1	1	255	27.60	0.14
29.29	1	1	255	27.63	0.17
29.39	1	1	255	27.66	0.17
29.49	1	1	255	27.66	0.17
29.59	1	1	255	27.70	0.20
29.69	1	1	255	27.70	0.17
29.79	1	1	255	27.70	0.14
29.89	1	1	255	27.73	0.17
29.99	1	1	255	27.77	0.17
30.09	1	1	255	27.77	0.17
30.19	1	1	255	27.77	0.17
30.28	1	1	255	27.80	0.17
30.38	1	1	255	27.80	0.14
30.48	1	1	255	27.83	0.17
30.58	1	1	255	27.87	0.17
30.68	1	1	255	27.90	0.20
30.78	1	1	255	27.93	0.24
30.88	1	1	255	27.90	0.17
30.98	1	1	255	27.97	0.20
31.08	1	1	255	27.93	0.17
31.18	1	1	255	27.97	0.20
31.28	1	1	255	27.97	0.17
31.38	1	1	255	28.00	0.20
31.47	1	1	255	28.04	0.20
31.57	1	1	255	28.04	0.17
31.67	1	1	255	28.10	0.20
31.77	1	1	255	28.10	0.17
31.87	1	1	255	28.14	0.24
31.97	1	1	255	28.14	0.17
32.07	1	1	255	28.14	0.20
32.17	1	1	255	28.17	0.20
32.27	1	1	255	28.21	0.24
32.37	1	1	255	28.21	0.21
32.47	1	1	255	28.24	0.21
32.57	1	1	255	28.24	0.21
32.67	1	1	255	28.27	0.17
32.76	1	1	255	28.31	0.20
32.86	1	1	255	28.31	0.17
32.96	1	1	255	28.31	0.17
33.06	1	1	255	28.37	0.24
33.16	1	1	255	28.41	0.24
33.26	1	1	255	28.41	0.20
33.36	1	1	255	28.41	0.20
33.46	1	1	255	28.44	0.20
33.56	1	1	255	28.48	0.24
33.66	1	1	255	28.48	0.21
33.76	1	1	255	28.51	0.20
33.86	1	1	255	28.51	0.20
33.95	1	1	255	28.58	0.27
34.05	1	1	255	28.58	0.20
34.15	1	1	255	28.58	0.17
34.25	1	1	255	28.58	0.17
34.35	1	1	255	28.65	0.24
34.45	1	1	255	28.68	0.24
34.55	1	1	255	28.68	0.20
34.65	1	1	255	28.68	0.20
34.75	1	1	255	28.71	0.21
34.85	1	1	255	28.75	0.24
34.95	1	1	255	28.78	0.20
35.04	1	1	255	28.78	0.21
35.14	1	1	255	28.81	0.24
35.24	1	1	255	28.81	0.24
35.34	1	1	255	28.88	0.24
35.44	1	1	255	28.88	0.21
35.54	1	1	255	28.92	0.24
35.64	1	1	255	28.92	0.24
35.74	1	1	255	28.98	0.27
35.84	1	1	255	28.98	0.24
35.94	1	1	255	28.98	0.20
36.04	1	1	255	29.05	0.27
36.13	1	1	255	29.05	0.24
36.24	1	1	255	29.05	0.24
36.33	1	1	255	29.12	0.24
36.43	1	1	255	29.12	0.24
36.53	1	1	255	29.15	0.24
36.63	1	1	255	29.19	0.27
36.73	1	1	255	29.19	0.21
36.83	1	1	255	29.19	0.21
36.93	1	1	255	29.26	0.27
37.03	1	1	255	29.26	0.20
37.13	1	1	255	29.32	0.27
37.23	1	1	255	29.32	0.27
37.33	1	1	255	29.36	0.24
37.43	1	1	255	29.39	0.27
37.52	1	1	255	29.42	0.27
37.62	1	1	255	29.42	0.24
37.72	1	1	255	29.46	0.27
37.82	1	1	255	29.49	0.31
37.92	1	1	255	29.49	0.24
38.02	1	1	255	29.56	0.31
38.12	1	1	255	29.56	0.24
38.22	1	1	255	29.59	0.27
38.32	1	1	255	29.63	0.27
38.42	1	1	255	29.63	0.24
38.52	1	1	255	29.66	0.24
38.62	1	1	255	29.70	0.27
38.71	1	1	255	29.73	0.27
38.81	1	1	255	29.73	0.24
38.91	1	1	255	29.76	0.27
39.01	1	1	255	29.80	0.24
39.11	1	1	255	29.83	0.27
39.21	1	1	255	29.86	0.27
39.31	1	1	255	29.86	0.24
39.41	1	1	255	29.90	0.27
39.51	1	1	255	29.93	0.27
39.61	1	1	255	29.97	0.27
39.71	1	1	255	30.00	0.27
39.80	1	1	255	30.00	0.27
39.90	1	1	255	30.03	0.27
40.00	1	1	255	30.07	0.27
40.10	1	1	255	30.10	0.27
40.20	1	1	255	30.10	0.24
40.30	1	1	255	30.14	0.27
40.40	1	1	255	30.20	0.31
40.50	1	1	255	30.24	0.31
40.60	1	1	255	30.24	0.27
40.70	1	1	255	30.27	0.27
40.80	1	1	255	30.34	0.34
40.90	1	1	255	30.31	0.27
40.99	1	1	255	30.34	0.27
41.09	1	1	255	30.37	0.27
41.19	1	1	255	30.41	0.31
41.29	1	1	255	30.44	0.31
41.39	1	1	255	30.47	0.27
41.49	1	1	255	30.51	0.27
41.59	1	1	255	30.54	0.31
41.69	1	1	255	30.58	0.31
41.79	1	1	255	30.61	0.27
41.89	1	1	255	30.64	0.34
41.99	1	1	255	30.68	0.34
42.09	1	1	255	30.71	0.34
42.19	1	1	255	30.75	0.34
42.28	1	1	255	30.75	0.31
42.38	1	1	255	30.78	0.31
42.48	1	1	255	30.81	0.31
42.58	1	1	255	30.88	0.34
42.68	1	1	255	30.91	0.34
42.78	1	1	255	30.95	0.34
42.88	1	1	255	30.98	0.34
42.98	1	1	255	31.02	0.34
43.08	1	1	255	31.05	0.34
43.18	1	1	255	31.08	0.34
43.28	1	1	255	31.12	0.38
43.38	1	1	255	31.15	0.38
43.47	1	1	255	31.15	0.34
43.57	1	1	255	31.19	0.31
43.67	1	1	255	31.25	0.34
43.77	1	1	255	31.29	0.34
43.87	1	1	255	31.32	0.34
43.97	1	1	255	31.32	0.31
44.07	1	1	255	31.39	0.34
44.17	1	1	255	31.42	0.34
44.27	1	1	255	31.46	0.34
44.37	1	1	255	31.49	0.34
44.47	1	1	255	31.52	0.38
44.56	1	1	255	31.56	0.38
44.66	1	1	255	31.59	0.34
44.76	1	1	255	31.63	0.34
44.86	1	1	255	31.66	0.34
44.96	1	1	255	31.73	0.41
45.06	1	1	255	31.76	0.38
45.16	1	1	255	31.80	0.38
45.26	1	1	255	31.80	0.34
45.36	1	1	255	31.86	0.38
45.46	1	1	255	31.90	0.38
45.56	1	1	255	31.93	0.38
45.66	1	1	255	31.97	0.38
45.76	1	1	255	32.00	0.38
45.85	1	1	255	32.03	0.38
45.95	1	1	255	32.07	0.34
46.05	1	1	255	32.14	0.38
46.15	1	1	255	32.14	0.34
46.25	1	1	255	32.20	0.41
46.35	1	1	255	32.24	0.38
46.45	1	1	255	32.27	0.38
46.55	1	1	255	32.27	0.34
46.65	1	1	255	32.34	0.38
46.75	1	1	255	32.37	0.38
46.85	1	1	255	32.44	0.41
46.95	1	1	255	32.47	0.41
47.04	1	1	255	32.51	0.38
47.14	1	1	255	32.54	0.41
47.24	1	1	255	32.61	0.41
47.34	1	1	255	32.64	0.41
47.44	1	1	255	32.68	0.41
47.54	1	1	255	32.71	0.44
47.64	1	1	255	32.75	0.41
47.74	1	1	255	32.81	0.44
47.84	1	1	255	32.85	0.41
47.94	1	1	255	32.88	0.41
48.04	1	1	255	32.88	0.38
48.13	1	1	255	32.95	0.41
48.23	1	1	255	32.98	0.38
48.33	1	1	255	33.05	0.41
48.43	1	1	255	33.05	0.38
48.53	1	1	255	33.12	0.41
48.63	1	1	255	33.12	0.38
48.73	1	1	255	33.19	0.38
48.83	1	1	255	33.22	0.38
48.93	1	1	255	33.25	0.38
49.03	1	1	255	33.32	0.44
49.13	1	1	255	33.32	0.38
49.22	1	1	255	33.39	0.41
49.33	1	1	255	33.42	0.38
49.42	1	1	255	33.46	0.41
49.52	1	1	255	33.53	0.41
49.62	1	1	255	33.56	0.44
49.72	1	1	255	33.59	0.41
49.82	1	1	255	33.66	0.44
49.92	1	1	255	33.66	0.41
50.02	1	1	255	33.73	0.41
50.12	1	1	255	33.76	0.44
50.22	1	1	255	33.83	0.44
50.32	1	1	255	33.86	0.44
50.42	1	1	255	33.86	0.41
50.51	1	1	255	33.93	0.41
50.61	1	1	255	33.97	0.41
50.71	1	1	255	34.03	0.44
50.81	1	1	255	34.00	0.34
50.91	1	1	255	34.10	0.44
51.01	1	1	255	34.14	0.41
51.11	1	1	255	34.17	0.41
51.21	1	1	255	34.24	0.41
51.31	1	1	255	34.27	0.41
51.41	1	1	255	34.27	0.41
51.51	1	1	255	34.34	0.41
51.61	1	1	255	34.37	0.41
51.71	1	1	255	34.44	0.41
51.80	1	1	255	34.47	0.48
51.90	1	1	255	34.51	0.41
52.00	1	1	255	34.54	0.41
52.10	1	1	255	34.61	0.44
52.20	1	1	255	34.61	0.38
52.30	1	1	255	34.71	0.44
52.40	1	1	255	34.75	0.48
52.50	1	1	255	34.81	0.48
52.60	1	1	255	34.85	0.48
52.70	1	1	255	34.92	0.48
52.80	1	1	255	34.92	0.44
52.90	1	1	255	35.02	0.51
52.99	1	1	255	35.02	0.48
53.09	1	1	255	35.05	0.45
53.19	1	1	255	35.09	0.48
53.29	1	1	255	35.15	0.44
53.39	1	1	255	35.22	0.48
53.49	1	1	255	35.22	0.41
53.59	1	1	255	35.26	0.41
53.69	1	1	255	35.32	0.41
53.79	1	1	255	35.39	0.48
53.89	1	1	255	35.42	0.41
53.99	1	1	255	35.49	0.48
54.09	1	1	255	35.53	0.48
54.19	1	1	255	35.56	0.48
54.28	1	1	255	35.63	0.48
54.38	1	1	255	35.66	0.45
54.48	1	1	255	35.70	0.48
54.58	1	1	255	35.76	0.51
54.68	1	1	255	35.80	0.48
54.78	1	1	255	35.87	0.48
54.88	1	1	255	35.90	0.48
54.98	1	1	255	35.93	0.45
55.08	1	1	255	36.00	0.48
55.18	1	1	255	36.07	0.51
55.28	1	1	255	36.07	0.44
55.37	1	1	255	36.14	0.48
55.47	1	1	255	36.17	0.48
55.57	1	1	255	36.24	0.48
55.67	1	1	255	36.27	0.48
55.77	1	1	255	36.34	0.48
55.87	1	1	255	36.38	0.48
55.97	1	1	255	36.41	0.48
56.07	1	1	255	36.48	0.48
56.17	1	1	255	36.51	0.45
56.27	1	1	255	36.58	0.51
56.37	1	1	255	36.61	0.48
56.47	1	1	255	36.68	0.51
56.56	1	1	255	36.71	0.48
56.66	1	1	255	36.78	0.51
56.76	1	1	255	36.85	0.51
56.86	1	1	255	36.88	0.51
56.96	1	1	255	36.95	0.55
57.06	1	1	255	36.99	0.51
57.16	1	1	255	37.02	0.51
57.26	1	1	255	37.05	0.48
57.36	1	1	255	37.12	0.51
57.46	1	1	255	37.16	0.48
57.56	1	1	255	37.22	0.51
57.65	1	1	255	37.26	0.48
57.75	1	1	255	37.33	0.48
57.85	1	1	255	37.39	0.51
57.95	1	1	255	37.43	0.48
58.05	1	1	255	37.50	0.51
58.15	1	1	255	37.56	0.55
58.25	1	1	255	37.60	0.55
58.35	1	1	255	37.66	0.55
58.45	1	1	255	37.70	0.55
58.55	1	1	255	37.77	0.55
58.65	1	1	255	37.83	0.58
58.75	1	1	255	37.87	0.55
58.85	1	1	255	37.90	0.51
58.94	1	1	255	37.97	0.55
59.04	1	1	255	38.07	0.58
59.14	1	1	255	38.14	0.58
59.24	1	1	255	38.17	0.58
59.34	1	1	255	38.24	0.58
59.44	1	1	255	38.28	0.58
59.54	1	1	255	38.34	0.58
59.64	1	1	255	38.38	0.55
59.74	1	1	255	38.45	0.58
59.84	1	1	255	38.51	0.62
59.94	1	1	255	38.58	0.62
60.04	1	1	255	38.65	0.58
60.13	1	1	255	38.68	0.55
60.23	1	1	255	38.72	0.55
60.33	1	1	255	38.79	0.55
60.43	1	1	255	38.85	0.58
60.53	1	1	255	38.92	0.58
60.63	1	1	255	38.96	0.58
60.73	1	1	255	39.02	0.58
60.83	1	1	255	39.13	0.62
60.93	1	1	255	39.16	0.58
61.03	1	1	255	39.23	0.58
61.13	1	1	255	39.30	0.62
61.22	1	1	255	39.33	0.62
61.32	1	1	255	39.40	0.62
61.42	1	1	255	39.50	0.65
61.52	1	1	255	39.53	0.62
61.62	1	1	255	39.60	0.65
61.72	1	1	255	39.67	0.65
61.82	1	1	255	39.70	0.58
61.92	1	1	255	39.77	0.62
62.02	1	1	255	39.84	0.62
62.12	1	1	255	39.91	0.62
62.22	1	1	255	39.97	0.65
62.32	1	1	255	40.04	0.65
62.42	1	1	255	40.08	0.58
62.51	1	1	255	40.14	0.62
62.61	1	1	255	40.21	0.62
62.71	1	1	255	40.28	0.62
62.81	1	1	255	40.35	0.65
62.91	1	1	255	40.38	0.62
63.01	1	1	255	40.45	0.62
63.11	1	1	255	40.52	0.62
63.21	1	1	255	40.55	0.58
63.31	1	1	255	40.62	0.58
63.41	1	1	255	40.69	0.62
63.51	1	1	255	40.76	0.62
63.61	1	1	255	40.82	0.62
63.71	1	1	255	40.86	0.58
63.80	1	1	255	40.93	0.58
63.90	1	1	255	40.99	0.62
64.00	1	1	255	41.06	0.62
64.10	1	1	255	41.10	0.58
64.20	1	1	255	41.16	0.62
64.30	1	1	255	41.27	0.65
64.40	1	1	255	41.30	0.62
64.50	1	1	255	41.37	0.62
64.60	1	1	255	41.44	0.62
64.70	1	1	255	41.50	0.65
64.79	1	1	255	41.57	0.65
64.89	1	1	255	41.61	0.62
64.99	1	1	255	41.67	0.62
65.09	1	1	255	41.74	0.65
65.19	1	1	255	41.81	0.65
65.29	1	1	255	41.84	0.58
65.39	1	1	255	41.95	0.65
65.49	1	1	255	41.98	0.62
65.59	1	1	255	42.08	0.65
65.69	1	1	255	42.12	0.62
65.79	1	1	255	42.18	0.62
65.89	1	1	255	42.29	0.69
65.98	1	1	255	42.32	0.65
66.08	1	1	255	42.42	0.69
66.18	1	1	255	42.46	0.65
66.28	1	1	255	42.52	0.69
66.38	1	1	255	42.56	0.62
66.48	1	1	255	42.66	0.69
66.58	1	1	255	42.73	0.65
66.68	1	1	255	42.80	0.69
66.78	1	1	255	42.86	0.68
66.88	1	1	255	42.93	0.65
66.98	1	1	255	43.00	0.69
67.08	1	1	255	43.03	0.62
67.18	1	1	255	43.14	0.69
67.27	1	1	255	43.20	0.69
67.37	1	1	255	43.27	0.72
67.47	1	1	255	43.34	0.69
67.57	1	1	255	43.37	0.65
67.67	1	1	255	43.48	0.69
67.77	1	1	255	43.54	0.69
67.87	1	1	255	43.61	0.69
67.97	1	1	255	43.68	0.68
68.07	1	1	255	43.75	0.72
68.17	1	1	255	43.82	0.69
68.27	1	1	255	43.88	0.69
68.36	1	1	255	43.92	0.65
68.46	1	1	255	44.02	0.69
68.56	1	1	255	44.09	0.72
68.66	1	1	255	44.16	0.69
68.76	1	1	255	44.22	0.69
68.86	1	1	255	44.29	0.69
68.96	1	1	255	44.36	0.69
69.06	1	1	255	44.43	0.69
69.16	1	1	255	44.50	0.69
69.26	1	1	255	44.60	0.72
69.36	1	1	255	44.63	0.72
69.46	1	1	255	44.73	0.72
69.55	1	1	255	44.80	0.72
69.65	1	1	255	44.91	0.76
69.75	1	1	255	44.91	0.69
69.85	1	1	255	45.04	0.75
69.95	1	1	255	45.08	0.72
70.05	1	1	255	45.14	0.72
70.15	1	1	255	45.21	0.72
70.25	1	1	255	45.31	0.72
70.35	1	1	255	45.38	0.76
70.45	1	1	255	45.45	0.72
70.55	1	1	255	45.52	0.72
70.65	1	1	255	45.59	0.69
70.75	1	1	255	45.65	0.75
70.84	1	1	255	45.72	0.69
70.94	1	1	255	45.82	0.76
71.04	1	1	255	45.86	0.72
71.14	1	1	255	45.96	0.75
71.24	1	1	255	46.03	0.72
71.34	1	1	255	46.10	0.72
71.44	1	1	255	46.20	0.76
71.54	1	1	255	46.23	0.72
71.64	1	1	255	46.30	0.72
71.74	1	1	255	46.40	0.76
71.84	1	1	255	46.47	0.76
71.94	1	1	255	46.54	0.72
72.03	1	1	255	46.61	0.76
72.13	1	1	255	46.67	0.72
72.23	1	1	255	46.74	0.72
72.33	1	1	255	46.81	0.72
72.43	1	1	255	46.91	0.72
72.53	1	1	255	46.98	0.75
72.63	1	1	255	47.05	0.76
72.73	1	1	255	47.12	0.72
72.83	1	1	255	47.15	0.69
72.93	1	1	255	47.29	0.76
73.03	1	1	255	47.36	0.76
73.12	1	1	255	47.42	0.76
73.22	1	1	255	47.46	0.72
73.32	1	1	255	47.56	0.75
73.42	1	1	255	47.63	0.72
73.52	1	1	255	47.70	0.72
73.62	1	1	255	47.76	0.72
73.72	1	1	255	47.87	0.76
73.82	1	1	255	47.90	0.75
73.92	1	1	255	48.00	0.72
74.02	1	1	255	48.07	0.72
74.12	1	1	255	48.14	0.72
74.22	1	1	255	48.21	0.76
74.31	1	1	255	48.28	0.72
74.41	1	1	255	48.38	0.75
74.51	1	1	255	48.45	0.76
74.61	1	1	255	48.51	0.76
74.71	1	1	255	48.62	0.76
74.81	1	1	255	48.68	0.79
74.91	1	1	255	48.75	0.76
75.01	1	1	255	48.82	0.75
75.11	1	1	255	48.89	0.76
75.21	1	1	255	48.99	0.79
75.31	1	1	255	49.06	0.79
75.41	1	1	255	49.13	0.76
75.50	1	1	255	49.20	0.76
75.61	1	1	255	49.26	0.76
75.70	1	1	255	49.33	0.72
75.80	1	1	255	49.47	0.79
75.90	1	1	255	49.54	0.79
76.00	1	1	255	49.60	0.79
76.10	1	1	255	49.71	0.83
76.20	1	1	255	49.77	0.79
76.30	1	1	255	49.81	0.76
76.40	1	1	255	49.88	0.76
76.50	1	1	255	49.98	0.79
76.60	1	1	255	50.08	0.83
76.69	1	1	255	50.15	0.83
76.79	1	1	255	50.22	0.76
76.89	1	1	255	50.32	0.79
76.99	1	1	255	50.42	0.82
77.09	1	1	255	50.46	0.76
77.19	1	1	255	50.56	0.79
77.29	1	1	255	50.66	0.86
77.39	1	1	255	50.69	0.83
77.49	1	1	255	50.83	0.86
77.59	1	1	255	50.90	0.82
77.69	1	1	255	50.97	0.82
77.79	1	1	255	51.07	0.86
77.88	1	1	255	51.14	0.83
77.98	1	1	255	51.21	0.79
78.08	1	1	255	51.31	0.86
78.18	1	1	255	51.38	0.82
78.28	1	1	255	51.48	0.82
78.38	1	1	255	51.55	0.86
78.48	1	1	255	51.62	0.79
78.58	1	1	255	51.72	0.83
78.68	1	1	255	51.79	0.82
78.78	1	1	255	51.89	0.82
